day,segment,stock_id,symbol,brief
5,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -7.79% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
5,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space ended largely unchanged by 0.06% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
6,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 4.84% in the morning segment and witnessed healthy participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
6,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space inched higher by 1.64% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
6,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -2.95% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
7,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -6.93% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
7,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -4.45% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
7,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -5.70% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
8,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -3.59% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
8,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 11.71% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
8,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -6.27% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
9,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space ended largely unchanged by 0.00% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
9,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 3.15% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
9,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space ended largely unchanged by 0.10% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
10,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -4.53% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
10,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 3.89% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
10,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -8.13% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
11,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 10.98% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
11,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 10.42% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
11,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -13.38% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
12,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 5.39% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
12,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -9.00% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
